temp,humidity,rainfall,solar_radiation,soil_bdod,soil_cec,soil_cfvo,soil_clay,soil_sand,soil_silt,soil_nitrogen,soil_ocd,soil_ocs,soil_phh2o,soil_soc,soil_wv0010,previous_crop,previous_fertilizer,fertilizer_amount,cultivation_break,yield,yield_category
26.85,73.61,689.1,19.98,125.1,11.45,10.9,199.5,545.6,177.3,75.9,17.6,45.5,6.72,16.66,17.59,groundnut,none,116.0,1,2.27,Medium
24.21,58.02,745.7,16.81,122.9,17.32,6.37,102.2,738.6,197.7,77.6,40.7,73.4,7.45,5.76,26.89,cotton,organic,109.0,1,2.83,High
24.94,65.2,631.0,21.11,119.8,22.14,8.95,278.4,470.0,131.4,149.9,50.3,67.5,6.68,6.1,15.68,cotton,none,85.7,1,1.48,Low
30.29,54.06,765.1,20.88,137.9,20.57,11.55,162.6,436.8,154.7,56.9,27.7,49.2,7.35,7.83,19.26,wheat,urea,89.4,3,2.25,Medium
25.67,67.75,797.1,23.22,130.5,24.38,1.13,107.8,744.9,91.8,47.4,35.0,64.1,6.51,4.13,18.63,millet,none,52.2,0,2.34,Medium
22.83,68.33,1064.4,23.25,117.2,22.45,6.19,254.5,428.2,112.8,112.7,18.9,83.2,6.55,5.05,22.68,wheat,organic,145.4,0,2.29,Medium
23.96,56.55,757.9,23.73,143.5,21.35,10.72,90.5,726.1,210.4,77.8,49.4,97.1,6.45,6.19,15.36,millet,organic,154.0,0,2.79,High
30.6,52.24,1017.4,16.55,133.5,21.64,10.66,255.4,631.4,121.6,169.5,39.1,34.6,5.91,13.32,19.34,groundnut,urea,159.4,1,2.07,Medium
31.77,71.05,600.1,21.8,117.4,14.71,3.77,135.6,686.8,223.9,141.6,30.1,62.0,6.17,11.29,19.46,groundnut,NPK,55.9,2,2.07,Medium
24.68,69.0,827.1,18.51,132.7,14.87,7.49,160.2,547.7,136.5,178.2,62.5,98.1,5.9,16.43,14.61,groundnut,none,70.9,1,1.34,Low
28.75,64.47,854.5,21.85,152.9,11.32,7.83,136.4,417.3,181.9,176.9,23.7,56.7,6.23,9.96,12.23,cotton,DAP,150.5,3,2.77,High
22.81,76.86,856.2,20.48,122.1,23.21,9.56,87.2,624.0,119.7,115.0,19.4,74.8,7.03,13.47,23.96,groundnut,urea,32.5,1,2.52,High
29.23,79.32,801.3,23.86,140.6,17.46,8.75,270.5,624.1,189.2,106.1,37.4,70.9,6.85,6.85,25.22,cotton,NPK,63.9,0,2.59,High
26.16,71.97,960.3,19.78,132.1,24.76,8.5,97.4,425.5,103.1,75.9,60.3,53.7,6.86,16.85,18.98,fallow,urea,179.9,2,3.06,High
31.18,78.87,603.7,16.95,128.2,9.19,8.49,83.5,504.1,116.4,140.8,63.3,84.0,6.53,13.77,21.44,cotton,NPK,163.7,2,2.96,High
25.12,54.41,540.9,21.02,121.0,21.86,4.56,230.7,507.9,230.2,169.8,15.4,26.9,6.88,15.2,12.82,wheat,NPK,118.4,1,2.48,Medium
31.41,54.79,585.6,19.52,130.2,8.42,6.83,225.6,678.3,197.4,149.7,21.6,97.2,6.98,4.89,27.57,groundnut,urea,123.6,3,2.47,Medium
27.03,79.97,837.9,18.65,116.1,19.75,9.46,148.4,611.6,268.5,97.4,44.5,66.4,6.33,17.33,14.42,millet,organic,54.0,0,2.59,High
25.49,61.3,649.8,20.84,129.9,12.65,3.01,80.1,438.5,288.7,62.2,20.9,31.1,7.29,9.88,28.41,millet,organic,55.3,0,1.52,Medium
28.47,66.78,943.1,22.79,137.6,23.01,4.18,83.6,415.5,113.2,130.8,28.4,83.6,7.02,11.47,19.45,rice,NPK,138.6,0,2.84,High
24.5,78.34,537.7,17.94,128.3,15.72,6.67,114.2,531.3,157.7,143.0,58.5,72.3,6.55,7.61,18.6,cotton,DAP,83.4,0,1.79,Medium
24.3,68.12,1045.4,21.4,121.1,17.34,2.91,200.8,569.0,249.0,128.0,26.7,26.1,7.19,17.35,22.43,fallow,organic,155.9,1,3.0,High
23.96,76.1,1071.0,21.88,132.3,18.42,5.51,130.4,658.5,102.8,51.1,26.0,75.0,6.97,13.04,15.9,millet,DAP,91.7,0,2.67,High
31.6,71.22,971.4,23.7,129.3,22.3,6.17,136.2,439.8,178.5,111.6,31.7,54.2,6.52,4.38,26.52,cotton,urea,97.0,0,2.78,High
26.93,75.68,1026.8,17.73,154.3,22.03,2.01,272.6,475.8,115.3,149.0,47.3,27.7,7.13,4.91,14.72,cotton,none,131.5,1,2.41,Medium
29.52,64.11,727.0,20.11,137.5,21.3,2.88,259.9,682.3,202.0,96.6,26.8,36.2,7.41,4.5,29.02,rice,none,50.1,0,1.5,Medium
26.74,78.48,595.8,21.6,133.3,21.58,1.96,105.3,436.6,228.1,77.6,41.6,52.1,7.42,5.7,26.49,fallow,DAP,99.7,0,2.09,Medium
27.88,53.76,620.0,16.39,153.4,18.47,8.76,201.7,421.0,298.1,83.3,26.7,97.1,6.44,18.86,27.68,cotton,none,50.9,0,1.58,Medium
27.84,74.23,800.8,22.96,146.4,9.78,1.08,129.2,649.2,241.6,72.4,15.3,98.0,5.88,17.18,28.92,wheat,none,172.3,3,3.13,High
31.8,57.06,896.8,18.73,129.1,11.09,2.94,84.4,410.9,202.6,159.8,35.8,76.1,6.0,10.17,18.92,wheat,none,86.8,0,2.3,Medium
28.68,68.56,841.3,21.41,133.6,19.69,8.65,113.3,666.8,104.9,123.0,67.5,92.1,7.39,9.02,20.3,groundnut,organic,173.2,1,2.35,Medium
24.4,73.29,563.0,19.23,135.6,11.28,11.01,100.1,487.8,104.4,148.0,31.8,97.7,6.22,7.44,21.8,millet,none,51.2,1,1.53,Medium
22.15,71.03,936.3,23.18,123.3,16.1,3.03,240.7,576.7,142.2,61.8,57.2,29.8,7.27,17.23,15.53,wheat,NPK,56.7,0,2.53,High
24.19,63.19,973.4,22.46,120.3,9.01,10.75,86.9,745.2,80.5,102.2,30.5,69.9,7.16,18.19,13.39,fallow,urea,129.7,3,3.35,High
26.56,77.91,517.7,19.74,121.2,9.03,4.07,87.7,457.8,204.8,163.7,59.0,93.5,6.39,18.24,13.64,wheat,none,93.1,0,2.27,Medium
25.93,54.85,775.3,23.59,129.6,9.03,10.19,200.9,630.9,222.9,97.4,25.8,91.0,6.38,11.74,23.14,rice,none,97.2,1,1.9,Medium
30.12,71.6,762.7,22.15,118.7,10.86,6.14,265.5,532.4,173.4,90.5,29.3,67.5,6.18,15.48,25.4,wheat,urea,147.8,0,2.48,Medium
29.86,57.6,540.3,19.46,122.9,16.39,6.88,81.5,645.0,197.2,58.4,36.3,57.1,6.88,13.93,27.41,fallow,urea,114.4,3,2.7,High
22.89,70.64,606.1,23.1,119.1,15.03,5.62,225.8,638.9,170.3,127.4,16.6,50.6,6.66,9.38,15.46,rice,NPK,123.0,0,2.51,High
31.52,55.72,989.0,20.23,115.6,21.03,9.08,153.6,455.1,96.8,99.0,33.6,84.6,7.11,9.08,27.34,millet,NPK,82.5,0,1.72,Medium
27.27,51.43,850.8,20.47,130.7,15.54,4.67,167.0,562.7,271.5,101.7,24.4,88.3,5.84,14.65,27.95,millet,none,113.9,1,2.12,Medium
27.96,73.54,631.3,16.88,132.8,18.3,7.76,155.0,652.0,248.5,102.5,43.7,36.0,7.44,7.15,23.58,fallow,urea,57.7,0,2.43,Medium
26.05,74.52,775.0,23.15,144.9,12.19,7.19,204.4,659.6,168.4,119.5,64.8,50.5,5.95,8.12,29.53,rice,DAP,45.9,2,2.46,Medium
28.5,54.87,1012.8,19.14,137.7,22.74,3.01,105.1,434.6,216.3,141.9,48.6,52.5,5.98,18.07,18.68,millet,urea,156.3,3,2.89,High
30.71,74.21,561.4,19.84,149.3,17.6,9.4,103.1,444.9,127.2,120.6,57.3,77.9,6.75,6.89,13.66,cotton,none,141.3,2,2.67,High
28.74,59.84,1073.3,23.9,142.4,22.57,5.86,147.3,595.9,197.6,41.0,46.3,47.5,6.53,10.53,16.7,fallow,NPK,129.9,0,3.18,High
31.7,67.13,584.9,22.61,147.7,12.24,5.43,98.5,568.9,272.8,51.9,69.0,67.9,6.52,13.42,13.72,groundnut,DAP,87.6,0,1.96,Medium
29.01,68.06,674.4,16.92,137.6,24.82,6.94,254.6,685.4,81.9,147.5,44.2,88.8,6.14,4.82,20.7,groundnut,NPK,41.5,1,1.58,Medium
30.22,77.41,608.9,22.19,136.2,12.42,10.32,278.3,653.1,157.4,150.8,66.8,43.0,7.19,19.24,15.88,rice,NPK,54.0,0,2.67,High
22.45,67.11,781.7,17.88,153.7,19.12,3.56,273.0,611.6,93.3,73.0,62.2,65.9,6.36,18.72,13.64,groundnut,organic,138.4,1,1.77,Medium
28.73,76.07,686.3,17.33,131.5,10.74,3.95,185.7,554.3,116.3,86.9,55.3,45.2,6.04,18.61,12.89,cotton,NPK,148.4,1,2.85,High
28.55,62.65,1093.1,22.56,136.0,8.86,4.47,239.3,729.7,104.8,115.5,51.3,76.2,6.29,5.33,17.18,cotton,NPK,118.6,0,2.5,High
23.02,69.6,509.2,20.3,143.0,18.72,2.27,274.5,616.5,218.9,163.6,39.3,83.7,6.51,4.24,16.41,cotton,DAP,164.7,3,2.6,High
30.42,55.74,692.9,19.78,134.4,22.73,9.31,221.9,737.1,141.0,68.4,28.7,46.2,7.32,6.4,25.6,wheat,urea,175.4,2,2.58,High
28.14,71.37,856.8,16.87,131.7,9.31,5.67,264.6,541.4,107.9,160.0,49.6,41.0,7.23,12.03,19.61,wheat,NPK,127.5,1,2.57,High
22.98,77.83,704.0,16.75,141.7,17.22,1.15,112.6,747.5,124.5,69.7,34.7,75.6,6.92,9.37,21.86,rice,urea,42.7,0,2.07,Medium
27.94,62.82,773.5,19.21,116.9,22.56,8.35,269.6,741.2,202.3,43.0,51.9,91.5,7.38,17.79,23.09,rice,none,32.6,1,1.84,Medium
26.78,69.42,755.1,23.53,149.4,20.23,1.54,112.2,620.9,175.2,146.3,30.3,50.8,6.86,18.47,13.56,wheat,NPK,87.4,0,2.85,High
24.33,66.33,551.7,17.76,154.1,18.18,8.12,91.4,500.6,157.6,112.5,51.8,73.2,7.08,10.84,14.61,cotton,urea,136.8,1,2.12,Medium
22.2,50.44,889.4,21.77,139.5,19.11,4.63,276.3,488.3,261.3,124.2,43.7,53.4,6.41,16.15,26.24,fallow,NPK,163.0,0,2.34,Medium
25.66,77.23,1000.4,20.28,133.7,19.7,7.37,277.7,600.1,100.4,91.0,24.3,43.4,6.32,9.16,26.37,fallow,NPK,60.2,1,2.94,High
28.2,74.28,816.7,20.42,133.1,23.55,2.8,101.5,423.5,116.1,148.9,43.5,52.5,6.84,18.64,21.21,groundnut,DAP,162.8,0,2.34,Medium
25.29,62.46,589.8,23.61,137.5,12.39,7.39,162.3,472.9,243.1,111.2,59.7,36.0,7.25,6.48,28.62,cotton,urea,134.2,1,2.26,Medium
25.07,52.73,788.8,22.88,144.2,22.0,1.12,207.2,574.3,288.6,80.6,25.2,41.0,6.34,15.7,24.66,wheat,NPK,110.7,0,2.46,Medium
29.51,60.55,508.5,22.8,127.0,20.08,11.55,250.2,703.0,268.6,155.5,35.3,62.4,6.69,17.9,23.39,fallow,organic,38.5,0,2.5,High
29.59,65.77,1044.5,16.42,127.7,11.51,10.33,154.4,537.6,238.3,59.9,50.0,80.0,5.84,12.13,27.95,rice,organic,58.8,1,1.94,Medium
29.19,57.33,644.4,23.91,120.5,21.75,3.17,263.2,652.4,105.4,178.0,59.6,31.1,7.46,7.97,20.06,groundnut,NPK,156.3,2,2.76,High
23.01,74.98,1041.4,23.55,144.1,11.26,3.57,108.9,697.7,298.8,130.2,35.5,53.3,7.29,17.78,23.88,groundnut,organic,49.6,0,2.62,High
27.16,58.86,850.5,16.87,129.9,10.07,11.1,86.6,705.5,192.4,135.3,18.1,31.3,6.53,17.57,23.3,millet,none,34.5,0,2.15,Medium
27.58,56.15,1090.0,20.4,148.4,17.06,2.73,161.1,587.3,289.9,62.4,51.3,83.4,6.85,18.32,22.8,rice,NPK,64.4,2,2.72,High
29.45,55.19,1009.6,16.21,134.2,8.01,6.21,185.6,495.4,133.5,101.8,49.9,90.8,6.3,18.91,24.5,cotton,organic,116.4,1,2.51,High
31.03,71.79,506.7,16.85,119.6,22.86,7.08,264.1,637.2,120.8,127.9,58.2,82.2,7.5,10.88,19.03,wheat,NPK,130.9,1,2.5,High
25.69,66.4,509.1,22.94,155.0,13.4,3.03,258.8,589.7,263.5,47.9,17.1,77.5,5.99,8.71,13.64,wheat,urea,58.5,2,2.08,Medium
26.29,70.88,946.1,16.34,147.7,15.36,6.97,166.5,450.7,156.4,151.3,39.3,36.6,6.29,6.67,19.15,cotton,none,112.2,0,2.24,Medium
29.33,58.71,810.1,18.07,125.8,13.18,8.07,252.8,712.3,163.9,92.7,67.9,86.4,6.7,13.01,22.71,groundnut,none,46.7,0,1.39,Low
28.63,62.0,953.2,19.93,118.2,21.92,10.46,112.9,664.2,110.4,133.7,26.2,96.0,5.94,4.69,28.34,rice,urea,78.0,1,1.86,Medium
27.58,76.87,853.8,18.09,116.3,15.18,7.13,122.5,453.8,266.9,106.6,26.9,71.4,6.8,4.61,20.77,rice,NPK,58.4,0,1.97,Medium
25.5,59.91,639.4,23.47,146.5,19.42,10.81,182.4,603.7,208.5,126.3,43.8,27.8,7.09,9.5,15.1,cotton,none,35.8,2,1.91,Medium
23.95,77.09,972.0,18.59,119.3,10.99,6.76,89.7,701.8,144.4,126.2,56.0,31.5,6.03,7.81,21.76,fallow,NPK,146.8,0,2.86,High
23.84,78.99,518.6,21.72,125.3,9.02,7.67,231.3,466.6,209.3,160.0,54.8,39.4,6.77,16.9,26.05,cotton,urea,91.5,0,2.14,Medium
22.82,50.59,983.9,22.19,118.9,17.85,11.5,187.0,593.0,144.9,136.1,44.8,30.9,6.03,4.51,18.8,fallow,NPK,43.6,1,2.37,Medium
22.81,64.83,899.1,16.39,153.5,17.33,9.82,108.8,571.6,249.0,40.8,69.9,34.6,6.07,17.41,26.42,groundnut,organic,140.1,1,1.77,Medium
30.46,68.66,904.0,19.08,128.3,18.91,11.73,182.2,713.8,111.8,77.3,58.4,34.3,6.46,15.26,13.58,groundnut,organic,89.7,0,2.16,Medium
25.84,50.38,526.3,17.57,124.4,21.69,6.71,179.5,590.0,159.3,56.4,45.4,71.2,6.94,15.77,12.31,groundnut,organic,41.9,1,1.67,Medium
22.61,60.5,625.9,18.05,143.7,14.31,2.97,207.8,602.8,288.3,55.3,39.6,67.0,5.83,4.31,12.35,wheat,urea,30.6,3,2.23,Medium
30.96,50.84,793.4,19.29,141.0,22.54,10.54,91.3,458.3,253.5,85.9,31.3,67.1,6.87,17.7,18.97,rice,none,174.3,0,2.68,High
24.23,68.49,765.2,16.45,128.7,8.99,8.12,153.9,479.9,272.1,176.5,35.1,99.0,6.19,14.36,22.74,groundnut,urea,47.8,0,1.74,Medium
24.68,63.89,515.9,20.9,137.4,10.52,11.44,241.4,573.3,149.5,72.0,34.2,52.6,7.44,10.47,15.93,fallow,NPK,62.4,0,1.97,Medium
23.94,57.89,701.5,17.53,140.1,16.71,3.93,85.1,458.9,221.3,149.2,35.6,57.3,6.52,13.27,20.16,cotton,organic,87.7,1,1.8,Medium
31.68,73.33,1080.5,16.68,131.6,16.68,8.89,207.7,629.3,93.2,135.9,54.6,66.9,6.8,18.45,14.08,cotton,NPK,171.7,1,2.88,High
23.13,66.29,683.9,19.57,147.1,15.67,5.07,148.2,688.4,222.7,136.4,59.7,67.1,7.08,9.19,21.88,fallow,NPK,35.3,1,2.51,High
29.22,59.97,879.7,18.72,145.0,10.43,2.14,215.1,529.3,128.8,113.7,66.5,67.8,6.06,16.0,13.82,cotton,urea,93.3,2,2.31,Medium
31.32,78.06,909.0,23.8,149.2,19.36,2.54,138.5,672.1,119.3,126.7,16.3,82.6,7.37,16.92,21.81,millet,organic,142.0,0,3.22,High
28.68,79.28,874.2,22.41,118.8,14.59,3.02,260.8,746.0,156.8,157.4,31.0,98.0,6.89,12.21,17.06,millet,none,138.6,1,3.03,High
30.59,55.47,673.8,18.16,138.3,12.69,6.09,140.2,672.4,220.2,141.0,53.7,25.1,7.23,19.14,26.56,groundnut,urea,174.5,1,2.63,High
24.42,79.35,843.0,20.73,144.2,11.19,9.28,249.2,568.6,95.5,115.7,55.4,76.6,6.57,16.84,16.21,wheat,NPK,119.4,2,2.59,High
28.74,67.63,922.5,20.28,115.7,23.23,11.23,114.6,701.4,166.0,86.3,63.3,81.5,6.1,6.65,17.24,groundnut,urea,123.1,0,1.78,Medium
29.01,76.26,730.0,17.48,139.3,21.52,1.25,276.1,524.5,135.6,59.0,26.1,99.7,6.5,14.02,29.34,wheat,DAP,171.3,1,2.41,Medium
26.58,58.74,668.2,22.12,129.4,10.87,9.78,152.5,617.7,236.0,148.3,16.3,76.0,6.33,9.25,17.59,groundnut,none,73.8,2,1.59,Medium
30.71,51.4,665.0,21.61,150.4,8.18,3.73,180.8,417.9,273.2,73.9,62.2,30.6,6.11,16.25,18.55,fallow,none,152.4,1,2.35,Medium
28.94,50.38,1050.9,17.02,148.2,10.09,4.76,247.5,483.4,165.1,104.0,38.7,58.0,7.36,16.92,18.56,cotton,urea,116.4,3,2.81,High
30.95,62.93,886.7,21.8,125.1,9.88,6.7,95.2,477.5,174.2,108.4,20.5,81.5,6.94,10.78,19.55,millet,none,41.5,0,2.03,Medium
29.53,50.14,951.5,21.03,146.8,20.98,8.82,110.1,477.3,275.8,85.5,62.0,31.0,7.19,18.06,14.49,rice,NPK,43.5,2,2.82,High
27.2,63.36,840.7,16.08,120.4,14.93,2.15,147.6,503.8,90.3,92.9,36.2,30.8,7.3,10.25,18.31,cotton,DAP,142.6,3,2.73,High
26.99,72.32,878.3,16.41,146.3,14.28,3.88,157.8,610.6,238.8,135.9,40.5,93.2,7.31,18.17,16.67,rice,urea,47.8,1,2.8,High
26.54,70.05,665.9,20.38,142.4,15.35,5.35,242.3,699.4,290.1,99.4,63.9,32.3,6.18,10.75,24.6,groundnut,DAP,169.5,0,2.39,Medium
22.22,71.96,1035.7,16.73,148.0,20.62,6.83,125.0,562.6,189.5,164.3,67.2,33.8,5.86,6.46,24.08,groundnut,none,168.8,1,1.68,Medium
27.35,67.84,800.7,20.86,135.9,19.28,9.87,242.1,582.4,96.8,170.3,53.0,68.3,7.27,6.76,23.1,rice,NPK,159.0,0,2.26,Medium
26.23,78.62,983.2,17.38,145.9,20.3,6.04,227.0,728.2,178.4,112.7,57.2,49.1,6.66,11.16,18.67,groundnut,DAP,149.8,2,2.44,Medium
23.58,57.2,810.8,21.5,144.2,18.06,2.41,243.2,600.8,198.0,74.0,27.2,99.7,6.29,8.87,28.81,cotton,DAP,47.0,0,1.76,Medium
23.19,77.11,569.8,18.96,117.3,13.16,3.73,247.3,665.6,126.1,53.1,18.9,50.9,7.15,14.65,23.28,wheat,NPK,150.5,0,1.92,Medium
26.49,79.45,567.1,21.93,135.6,13.03,7.75,228.5,411.3,206.3,46.6,43.0,42.6,6.33,11.55,19.07,wheat,organic,139.2,2,2.18,Medium
22.4,50.11,778.5,17.53,137.4,12.63,3.24,116.2,430.3,112.6,148.6,16.6,63.4,6.78,15.2,29.81,wheat,urea,43.0,2,2.02,Medium
31.87,62.93,757.9,21.23,151.1,23.9,2.63,175.3,456.2,127.1,146.0,16.3,71.0,7.09,5.41,21.71,millet,none,41.8,3,1.93,Medium
25.78,70.28,1048.0,23.78,137.0,10.02,3.49,236.6,694.5,282.3,177.7,37.8,97.2,6.0,8.36,24.28,wheat,urea,108.4,0,2.94,High
25.82,68.44,579.0,19.91,151.0,12.72,5.12,125.7,601.8,83.8,139.4,49.8,26.3,6.01,15.33,20.85,fallow,urea,145.5,0,2.42,Medium
22.51,79.68,911.9,18.23,124.6,22.09,3.65,242.3,605.1,250.3,75.9,68.1,27.7,5.87,15.39,19.09,rice,urea,112.3,3,2.89,High
26.27,69.81,1050.9,18.52,132.3,24.76,8.86,216.4,691.8,205.8,155.3,34.1,26.1,6.45,10.92,23.73,rice,urea,42.8,1,2.44,Medium
22.16,68.52,746.6,17.52,136.1,11.7,9.68,237.3,689.2,109.8,42.0,17.0,42.3,7.48,13.82,28.96,millet,urea,176.7,0,2.46,Medium
22.3,77.79,1031.0,20.59,129.0,24.51,0.51,101.0,624.7,298.3,143.7,36.2,55.7,7.44,19.27,16.36,rice,urea,91.4,3,3.32,High
25.39,77.06,586.6,20.11,128.6,20.41,5.51,191.0,740.6,139.8,117.6,29.4,78.1,7.4,13.93,20.73,cotton,NPK,97.8,1,2.52,High
30.21,75.03,563.2,20.4,121.4,14.5,3.27,227.7,732.2,122.3,155.9,38.3,61.1,7.29,5.92,18.8,rice,organic,147.9,0,2.61,High
26.59,62.22,640.0,21.47,121.9,13.83,4.68,190.2,533.8,134.4,95.7,18.3,57.9,6.32,13.2,24.53,cotton,urea,48.5,2,2.57,High
22.15,70.92,812.7,16.14,149.0,22.75,2.24,99.0,479.1,184.4,44.7,66.3,74.1,7.09,4.86,19.1,rice,none,96.2,1,1.61,Medium
23.63,78.68,887.8,17.01,144.5,12.72,0.8,269.3,485.1,227.4,166.6,45.7,96.4,7.31,9.97,13.11,fallow,NPK,114.2,0,2.56,High
29.4,57.2,962.8,17.71,132.6,13.28,7.66,206.7,662.4,164.3,131.0,18.9,79.5,6.56,8.09,21.58,cotton,urea,152.7,1,2.74,High
29.38,64.64,959.9,16.05,146.1,8.43,11.55,181.5,492.8,209.0,176.9,35.7,35.4,7.32,19.62,12.09,fallow,urea,116.6,0,2.92,High
29.55,72.73,567.1,17.48,121.0,16.61,8.82,150.7,421.0,246.4,129.9,54.0,27.8,6.85,4.56,25.88,groundnut,urea,56.8,2,1.38,Low
25.52,67.93,1024.4,22.76,123.4,11.63,11.75,129.9,456.1,154.6,103.2,58.7,31.1,6.99,12.56,28.67,wheat,none,165.7,2,2.55,High
25.52,73.51,567.4,21.2,138.6,24.9,11.58,182.2,596.0,278.3,69.9,64.5,47.6,6.88,17.55,19.08,wheat,organic,107.6,1,2.36,Medium
30.02,57.92,1038.7,17.29,119.2,10.59,4.24,91.3,551.6,289.1,53.1,62.3,59.7,7.06,10.07,16.25,groundnut,none,114.2,2,2.5,High
25.98,53.92,1074.6,16.29,141.8,22.98,8.86,268.2,746.9,259.4,136.1,20.6,82.5,7.22,18.58,15.17,wheat,DAP,148.7,2,3.35,High
29.27,64.14,850.5,17.99,127.8,10.51,9.77,114.8,449.0,128.9,114.9,40.0,28.9,7.38,19.24,15.5,rice,urea,113.2,2,2.61,High
27.81,69.94,916.3,21.71,150.8,14.74,5.63,143.1,402.4,187.4,138.6,35.8,75.3,6.73,18.4,20.51,cotton,DAP,157.7,1,2.62,High
25.64,67.93,721.8,19.57,140.1,18.68,3.86,245.3,634.3,137.5,130.6,57.3,59.6,6.32,19.1,29.73,fallow,organic,38.6,1,2.27,Medium
22.8,68.32,830.4,20.28,132.7,23.47,11.2,272.0,429.5,255.6,40.1,64.7,46.7,7.15,10.74,25.74,millet,NPK,105.7,0,1.97,Medium
23.16,52.78,999.2,20.28,136.7,23.17,0.57,183.4,673.6,118.8,140.6,69.4,92.8,7.31,8.7,25.59,rice,none,141.1,0,2.34,Medium
30.9,64.74,595.7,17.88,124.1,11.46,4.77,227.2,475.7,143.5,140.1,23.3,59.7,6.87,5.46,19.67,wheat,DAP,173.7,2,2.63,High
26.52,56.07,801.0,17.35,116.4,10.98,11.73,267.4,526.1,140.5,144.2,52.2,31.0,6.61,16.8,12.96,wheat,NPK,81.4,1,1.68,Medium
31.94,71.32,745.5,17.26,117.2,20.21,1.58,91.2,727.1,286.0,49.3,30.6,88.8,6.5,8.43,22.2,groundnut,urea,123.4,2,1.68,Medium
25.64,66.75,1019.8,23.71,131.0,12.13,0.56,80.5,486.1,268.1,126.2,63.9,82.6,7.08,16.77,14.82,cotton,urea,133.0,0,3.12,High
24.5,68.02,578.6,23.52,148.9,24.19,4.09,239.5,443.2,180.9,127.7,29.3,90.3,6.45,6.78,25.4,groundnut,organic,93.0,0,1.87,Medium
25.51,67.87,1035.1,21.98,142.6,8.53,0.95,177.4,569.4,292.9,142.4,62.8,59.2,6.43,4.44,15.42,cotton,organic,158.1,0,2.64,High
25.43,59.19,650.2,21.18,140.7,11.2,7.05,221.9,485.0,148.8,53.6,42.2,48.6,6.34,16.61,19.46,rice,organic,165.4,1,1.82,Medium
28.37,52.5,863.4,17.8,153.1,9.91,7.4,158.9,454.9,227.3,99.6,56.0,43.9,7.05,6.43,19.33,fallow,NPK,118.8,0,1.77,Medium
22.13,62.39,727.9,16.93,150.8,19.49,9.78,106.8,515.7,106.2,98.7,16.8,43.0,6.47,16.64,29.06,groundnut,none,109.7,2,1.29,Low
29.63,58.93,1059.6,23.48,132.2,8.42,11.95,91.7,572.4,105.6,90.2,32.2,66.2,7.39,18.08,19.85,wheat,urea,174.5,1,3.31,High
26.16,67.09,618.5,18.25,144.7,17.39,0.35,260.8,402.2,139.7,113.3,66.2,72.9,6.67,6.68,19.45,millet,urea,113.9,1,1.58,Medium
26.32,56.69,801.5,17.52,135.2,21.26,7.15,246.0,423.3,278.2,53.4,50.5,46.3,7.42,17.86,26.4,groundnut,urea,61.8,1,1.39,Low
26.81,56.71,637.0,23.4,142.8,10.06,9.94,242.0,462.2,190.2,75.2,40.6,92.7,6.04,19.06,19.62,groundnut,none,144.5,2,1.88,Medium
26.49,59.75,980.7,17.25,132.8,10.44,8.18,126.3,424.7,133.1,175.6,56.4,38.8,7.29,4.93,13.67,cotton,DAP,138.9,1,2.71,High
26.97,55.2,662.6,18.38,138.1,10.67,1.84,274.0,448.9,158.0,43.7,41.7,31.8,7.25,7.28,28.26,millet,urea,80.5,1,1.93,Medium
25.46,62.06,1072.1,17.42,121.5,10.34,7.38,256.5,660.8,107.7,70.1,19.6,80.0,6.44,16.48,29.96,fallow,urea,126.4,1,2.72,High
26.53,74.72,1054.6,16.12,144.8,20.74,2.24,180.4,578.4,173.5,88.1,24.2,39.9,6.94,14.86,14.74,wheat,none,148.5,0,2.15,Medium
26.05,75.56,785.1,17.47,116.9,13.75,11.03,272.1,507.3,167.0,80.9,66.7,47.7,7.29,19.24,18.42,cotton,urea,111.2,1,2.54,High
27.18,53.25,507.8,19.63,117.5,16.94,11.66,225.3,551.0,231.5,170.8,36.9,50.7,6.41,10.0,21.61,groundnut,none,132.3,1,1.44,Low
28.23,59.92,1079.3,20.25,137.0,8.44,7.86,83.9,600.4,258.2,120.1,35.8,54.7,7.39,14.53,12.22,groundnut,DAP,167.9,1,2.54,High
24.41,68.4,911.6,17.34,140.8,21.54,6.6,274.0,659.6,232.5,103.3,43.2,81.9,6.94,7.96,22.6,wheat,DAP,161.4,0,2.57,High
27.08,56.81,795.2,21.73,126.6,8.23,1.62,191.8,738.8,111.4,91.1,53.4,51.5,6.08,9.47,19.18,cotton,NPK,30.7,2,1.94,Medium
27.95,77.58,862.5,20.28,150.9,24.38,9.38,94.3,748.5,152.2,108.8,18.5,31.2,7.45,15.08,18.04,fallow,urea,156.4,1,3.54,Very High
22.17,71.2,566.6,20.8,135.0,24.51,9.74,152.8,417.9,152.1,53.4,43.6,67.8,6.97,16.69,12.55,fallow,urea,171.7,3,2.66,High
27.2,56.61,594.5,18.55,120.1,8.56,4.27,161.8,649.4,298.9,105.5,47.8,77.6,6.06,9.97,18.13,rice,DAP,59.0,1,1.66,Medium
24.39,53.2,883.3,17.59,150.8,9.33,7.73,248.5,419.1,254.5,154.6,34.7,31.9,6.79,7.36,13.41,cotton,urea,47.0,2,2.27,Medium
26.05,52.21,529.4,22.37,137.9,17.3,2.64,85.6,522.0,137.2,106.5,22.4,43.1,7.18,8.44,20.37,wheat,NPK,30.5,0,1.39,Low
